Date, Water Level, Humidity (%), Tempurature (F)
2017-Aug-23 13:30:12, 29.0, 73.0, 68.0
2017-Aug-23 13:45:13, 29.0, 73.0, 68.0
2017-Aug-23 14:00:13, 29.0, 72.0, 68.0
2017-Aug-23 14:15:13, 30.0, 73.0, 69.8
2017-Aug-23 14:30:13, 29.0, 71.0, 69.8
2017-Aug-23 14:45:13, 30.0, 71.0, 69.8
2017-Aug-23 15:00:13, 29.0, 72.0, 69.8
2017-Aug-23 15:15:13, 30.0, 71.0, 69.8
2017-Aug-23 15:30:13, 30.0, 69.0, 69.8
2017-Aug-23 15:45:13, 29.0, 70.0, 69.8
2017-Aug-23 16:00:13, 29.0, 70.0, 69.8
2017-Aug-23 16:15:13, 29.0, 68.0, 69.8
2017-Aug-23 16:30:13, 29.0, 70.0, 69.8
2017-Aug-23 16:45:13, 29.0, 66.0, 69.8
2017-Aug-23 17:00:13, 29.0, 67.0, 69.8
2017-Aug-23 17:15:13, 29.0, 68.0, 69.8
2017-Aug-23 17:30:13, 29.0, 68.0, 69.8
2017-Aug-23 17:45:13, 28.0, 69.0, 68.0
2017-Aug-23 18:00:13, 29.0, 68.0, 69.8
2017-Aug-23 18:15:13, 29.0, 68.0, 68.0
2017-Aug-23 18:30:13, 28.0, 70.0, 68.0
2017-Aug-23 18:45:13, 28.0, 70.0, 68.0
2017-Aug-23 19:00:13, 28.0, 70.0, 68.0
2017-Aug-23 19:15:13, 27.0, 70.0, 68.0
2017-Aug-23 19:30:13, 27.0, 70.0, 68.0
2017-Aug-23 19:45:13, 27.0, 70.0, 68.0
2017-Aug-23 20:00:13, 26.0, 70.0, 68.0
2017-Aug-23 20:15:13, 26.0, 71.0, 68.0
2017-Aug-23 20:30:13, 27.0, 71.0, 68.0
2017-Aug-23 20:45:13, 27.0, 72.0, 66.2
2017-Aug-23 21:00:13, 26.0, 72.0, 66.2
2017-Aug-23 21:15:13, 25.0, 72.0, 66.2
2017-Aug-23 21:30:13, 26.0, 72.0, 66.2
2017-Aug-23 21:45:13, 25.0, 72.0, 66.2
2017-Aug-23 22:00:13, 25.0, 72.0, 66.2
2017-Aug-23 22:15:13, 25.0, 72.0, 66.2
2017-Aug-23 22:30:13, 24.0, 73.0, 66.2
2017-Aug-23 22:45:15, 25.0, 72.0, 66.2
2017-Aug-23 23:00:13, 24.0, 72.0, 66.2
2017-Aug-23 23:15:15, 24.0, 73.0, 66.2
2017-Aug-23 23:30:18, 24.0, 73.0, 66.2
2017-Aug-23 23:45:13, 23.0, 73.0, 66.2
2017-Aug-24 00:00:12, 22.0, 73.0, 66.2
2017-Aug-24 00:15:13, 23.0, 74.0, 64.4
2017-Aug-24 00:30:13, 22.0, 73.0, 66.2
2017-Aug-24 00:45:13, 22.0, 74.0, 64.4
2017-Aug-24 01:00:13, 21.0, 74.0, 64.4
2017-Aug-24 01:15:13, 22.0, 74.0, 64.4
2017-Aug-24 01:30:13, 21.0, 73.0, 64.4
2017-Aug-24 01:45:13, 21.0, 73.0, 64.4
2017-Aug-24 02:00:13, 21.0, 73.0, 64.4
2017-Aug-24 02:15:13, 20.0, 73.0, 64.4
2017-Aug-24 02:30:13, 21.0, 73.0, 64.4
2017-Aug-24 02:45:13, 20.0, 74.0, 64.4
2017-Aug-24 03:00:13, 21.0, 73.0, 64.4
2017-Aug-24 03:15:13, 21.0, 73.0, 64.4
2017-Aug-24 03:30:13, 20.0, 73.0, 64.4
2017-Aug-24 03:45:14, 21.0, 73.0, 64.4
2017-Aug-24 04:00:13, 20.0, 73.0, 64.4
2017-Aug-24 04:15:13, 21.0, 72.0, 64.4
2017-Aug-24 04:30:13, 21.0, 72.0, 64.4
2017-Aug-24 04:45:13, 20.0, 72.0, 64.4
2017-Aug-24 05:00:13, 19.0, 71.0, 64.4
2017-Aug-24 05:15:13, 19.0, 71.0, 64.4
2017-Aug-24 05:30:13, 19.0, 72.0, 64.4
2017-Aug-24 05:45:13, 19.0, 72.0, 64.4
2017-Aug-24 06:00:13, 19.0, 72.0, 64.4
2017-Aug-24 06:15:13, 19.0, 71.0, 64.4
2017-Aug-24 06:30:13, 19.0, 71.0, 64.4
2017-Aug-24 06:45:13, 19.0, 71.0, 64.4
2017-Aug-24 07:00:12, 19.0, 70.0, 64.4
2017-Aug-24 07:15:13, 18.0, 70.0, 64.4
2017-Aug-24 07:30:13, 18.0, 70.0, 64.4
2017-Aug-24 07:45:13, 19.0, 70.0, 62.6
2017-Aug-24 08:00:13, 18.0, 70.0, 64.4
2017-Aug-24 08:15:13, 18.0, 70.0, 62.6
2017-Aug-24 08:30:13, 18.0, 71.0, 62.6
2017-Aug-24 08:45:12, 16.0, 71.0, 62.6
2017-Aug-24 09:00:13, 17.0, 72.0, 62.6
2017-Aug-24 09:15:13, 17.0, 72.0, 62.6
2017-Aug-24 09:30:13, 17.0, 73.0, 62.6
2017-Aug-24 09:45:13, 17.0, 73.0, 64.4
2017-Aug-24 10:00:13, 17.0, 72.0, 64.4
2017-Aug-24 10:15:13, 17.0, 71.0, 66.2
2017-Aug-24 10:30:13, 18.0, 70.0, 66.2
2017-Aug-24 10:45:12, 18.0, 70.0, 66.2
2017-Aug-24 11:00:13, 18.0, 70.0, 66.2
2017-Aug-24 11:15:13, 18.0, 69.0, 66.2
2017-Aug-24 11:30:13, 18.0, 69.0, 68.0
2017-Aug-24 11:45:13, 19.0, 69.0, 66.2
2017-Aug-24 12:00:13, 19.0, 69.0, 68.0
2017-Aug-24 12:15:13, 19.0, 69.0, 68.0
2017-Aug-24 12:30:13, 19.0, 70.0, 68.0
2017-Aug-24 12:45:13, 19.0, 70.0, 68.0
2017-Aug-24 13:00:13, 20.0, 69.0, 69.8
2017-Aug-24 13:15:13, 20.0, 69.0, 69.8
2017-Aug-24 13:30:13, 20.0, 68.0, 69.8
2017-Aug-24 13:45:13, 20.0, 68.0, 69.8
2017-Aug-24 14:00:13, 20.0, 68.0, 69.8
2017-Aug-24 14:15:13, 20.0, 68.0, 69.8
2017-Aug-24 14:30:12, 21.0, 68.0, 69.8
2017-Aug-24 14:45:13, 20.0, 68.0, 69.8
2017-Aug-24 15:00:13, 21.0, 68.0, 69.8
2017-Aug-24 15:15:13, 20.0, 68.0, 69.8
2017-Aug-24 15:30:13, 20.0, 68.0, 69.8
2017-Aug-24 15:45:13, 20.0, 69.0, 69.8
2017-Aug-24 16:00:13, 20.0, 68.0, 69.8
2017-Aug-24 16:15:13, 20.0, 68.0, 69.8
2017-Aug-24 16:30:12, 20.0, 66.0, 69.8
2017-Aug-24 16:45:13, 20.0, 66.0, 69.8
2017-Aug-24 17:00:13, 20.0, 66.0, 69.8
2017-Aug-24 17:15:13, 20.0, 67.0, 69.8
2017-Aug-24 17:30:13, 19.0, 67.0, 69.8
2017-Aug-24 17:45:13, 19.0, 68.0, 69.8
2017-Aug-24 18:00:13, 19.0, 67.0, 69.8
2017-Aug-24 18:15:13, 19.0, 68.0, 69.8
2017-Aug-24 18:30:13, 20.0, 67.0, 69.8
2017-Aug-24 18:45:13, 19.0, 66.0, 69.8
2017-Aug-24 19:00:13, 19.0, 66.0, 69.8
2017-Aug-24 19:15:13, 19.0, 67.0, 69.8
2017-Aug-24 19:30:13, 19.0, 67.0, 69.8
2017-Aug-24 19:45:13, 18.0, 67.0, 69.8
2017-Aug-24 20:00:15, 18.0, 65.0, 69.8
2017-Aug-24 20:15:13, 18.0, 65.0, 69.8
2017-Aug-24 20:30:13, 20.0, 65.0, 69.8
2017-Aug-24 20:45:13, 19.0, 65.0, 69.8
2017-Aug-24 21:00:13, 17.0, 65.0, 69.8
2017-Aug-24 21:15:13, 18.0, 65.0, 69.8
2017-Aug-24 21:30:13, 16.0, 66.0, 68.0
2017-Aug-24 21:45:13, 18.0, 66.0, 68.0
2017-Aug-24 22:00:13, 17.0, 66.0, 68.0
2017-Aug-24 22:15:12, 16.0, 66.0, 68.0
2017-Aug-24 22:30:13, 16.0, 66.0, 68.0
2017-Aug-24 22:45:13, 15.0, 66.0, 68.0
2017-Aug-24 23:00:13, 15.0, 66.0, 68.0
2017-Aug-24 23:15:13, 15.0, 66.0, 68.0
2017-Aug-24 23:30:13, 16.0, 66.0, 68.0
2017-Aug-24 23:45:13, 15.0, 66.0, 68.0
2017-Aug-25 00:00:13, 15.0, 66.0, 68.0
2017-Aug-25 00:15:13, 14.0, 66.0, 68.0
2017-Aug-25 00:30:13, 15.0, 66.0, 68.0
2017-Aug-25 00:45:13, 14.0, 66.0, 66.2
2017-Aug-25 01:00:13, 15.0, 66.0, 68.0
2017-Aug-25 01:15:13, 14.0, 66.0, 68.0
2017-Aug-25 01:30:13, 15.0, 66.0, 68.0
2017-Aug-25 01:45:13, 14.0, 66.0, 68.0
2017-Aug-25 02:00:13, 14.0, 66.0, 66.2
2017-Aug-25 02:15:13, 13.0, 66.0, 66.2
2017-Aug-25 02:30:13, 13.0, 66.0, 66.2
2017-Aug-25 02:45:13, 13.0, 66.0, 66.2
2017-Aug-25 03:00:13, 13.0, 66.0, 66.2
2017-Aug-25 03:15:13, 13.0, 66.0, 66.2
2017-Aug-25 03:30:13, 12.0, 66.0, 66.2
2017-Aug-25 03:45:13, 12.0, 66.0, 66.2
2017-Aug-25 04:00:13, 12.0, 66.0, 66.2
2017-Aug-25 04:15:13, 12.0, 66.0, 66.2
2017-Aug-25 04:30:15, 11.0, 66.0, 66.2
2017-Aug-25 04:45:13, 12.0, 66.0, 66.2
2017-Aug-25 05:00:13, 12.0, 66.0, 66.2
2017-Aug-25 05:15:13, 11.0, 66.0, 66.2
2017-Aug-25 05:30:13, 11.0, 66.0, 66.2
2017-Aug-25 05:45:13, 11.0, 66.0, 66.2
2017-Aug-25 06:00:13, 11.0, 66.0, 66.2
2017-Aug-25 06:15:13, 10.0, 67.0, 66.2
2017-Aug-25 06:30:13, 11.0, 67.0, 66.2
2017-Aug-25 06:45:13, 10.0, 67.0, 66.2
2017-Aug-25 07:00:13, 11.0, 67.0, 66.2
2017-Aug-25 07:15:13, 10.0, 68.0, 64.4
2017-Aug-25 07:30:13, 10.0, 67.0, 66.2
2017-Aug-25 07:45:13, 10.0, 70.0, 64.4
2017-Aug-25 08:00:13, 10.0, 71.0, 64.4
2017-Aug-25 08:15:13, 10.0, 71.0, 64.4
2017-Aug-25 08:30:13, 10.0, 71.0, 64.4
2017-Aug-25 08:45:13, 9.0, 71.0, 64.4
2017-Aug-25 09:00:13, 9.0, 71.0, 64.4
2017-Aug-25 09:15:13, 9.0, 71.0, 64.4
2017-Aug-25 09:30:13, 9.0, 70.0, 64.4
2017-Aug-25 09:45:12, 9.0, 70.0, 64.4
2017-Aug-25 10:00:13, 9.0, 70.0, 64.4
2017-Aug-25 10:15:13, 9.0, 70.0, 64.4
2017-Aug-25 10:30:13, 9.0, 70.0, 64.4
2017-Aug-25 10:45:13, 9.0, 69.0, 66.2
2017-Aug-25 11:00:13, 9.0, 69.0, 66.2
2017-Aug-25 11:15:13, 9.0, 69.0, 66.2
2017-Aug-25 11:30:13, 9.0, 69.0, 66.2
2017-Aug-25 11:45:12, 9.0, 69.0, 66.2
2017-Aug-25 12:00:13, 9.0, 68.0, 66.2
2017-Aug-25 12:15:13, 9.0, 68.0, 66.2
2017-Aug-25 12:30:13, 9.0, 68.0, 66.2
2017-Aug-25 12:45:13, 9.0, 69.0, 66.2
2017-Aug-25 13:00:13, 9.0, 69.0, 66.2
2017-Aug-25 13:15:13, 9.0, 69.0, 66.2
2017-Aug-25 13:30:13, 9.0, 69.0, 68.0
2017-Aug-25 13:45:12, 10.0, 69.0, 66.2
2017-Aug-25 14:00:13, 9.0, 69.0, 68.0
2017-Aug-25 14:15:13, 9.0, 69.0, 66.2
2017-Aug-25 14:30:13, 8.0, 70.0, 68.0
2017-Aug-25 14:45:13, 9.0, 70.0, 68.0
2017-Aug-25 15:00:13, 9.0, 69.0, 68.0
2017-Aug-25 15:15:13, 9.0, 69.0, 68.0
2017-Aug-25 15:30:13, 10.0, 70.0, 68.0
2017-Aug-25 15:45:13, 10.0, 70.0, 68.0
2017-Aug-25 16:00:13, 10.0, 69.0, 68.0
2017-Aug-25 16:15:13, 9.0, 69.0, 68.0
2017-Aug-25 16:30:13, 9.0, 69.0, 68.0
2017-Aug-25 16:45:13, 10.0, 69.0, 68.0
2017-Aug-25 17:00:13, 9.0, 69.0, 68.0
2017-Aug-25 17:15:13, 9.0, 69.0, 68.0
2017-Aug-25 17:30:13, 9.0, 69.0, 68.0
2017-Aug-25 17:45:13, 9.0, 69.0, 68.0
2017-Aug-25 18:00:13, 9.0, 69.0, 68.0
2017-Aug-25 18:15:13, 8.0, 69.0, 68.0
2017-Aug-25 18:30:13, 8.0, 68.0, 66.2
2017-Aug-25 18:45:13, 8.0, 68.0, 66.2
2017-Aug-25 19:00:13, 7.0, 68.0, 66.2
2017-Aug-25 19:15:13, 7.0, 68.0, 66.2
2017-Aug-25 19:30:13, 8.0, 68.0, 66.2
2017-Aug-25 19:45:13, 7.0, 68.0, 66.2
2017-Aug-25 20:00:13, 7.0, 68.0, 66.2
2017-Aug-25 20:15:13, 7.0, 68.0, 66.2
2017-Aug-25 20:30:13, 7.0, 68.0, 66.2
2017-Aug-25 20:45:13, 7.0, 68.0, 66.2
2017-Aug-25 21:00:13, 6.0, 69.0, 64.4
2017-Aug-25 21:15:13, 6.0, 69.0, 64.4
2017-Aug-25 21:30:13, 7.0, 69.0, 64.4
2017-Aug-25 21:45:13, 6.0, 69.0, 64.4
2017-Aug-25 22:00:13, 6.0, 69.0, 64.4
2017-Aug-25 22:15:13, 6.0, 69.0, 64.4
2017-Aug-25 22:30:13, 6.0, 69.0, 64.4
2017-Aug-25 22:45:12, 6.0, 69.0, 64.4
2017-Aug-25 23:00:13, 6.0, 69.0, 62.6
2017-Aug-25 23:15:13, 5.0, 69.0, 62.6
2017-Aug-25 23:30:13, 6.0, 69.0, 62.6
2017-Aug-25 23:45:13, 5.0, 69.0, 62.6
2017-Aug-26 00:00:13, 6.0, 70.0, 62.6
2017-Aug-26 00:15:13, 5.0, 70.0, 62.6
2017-Aug-26 00:30:13, 5.0, 69.0, 62.6
2017-Aug-26 00:45:13, 5.0, 69.0, 62.6
2017-Aug-26 01:00:13, 4.0, 70.0, 62.6
2017-Aug-26 01:15:13, 5.0, 70.0, 62.6
2017-Aug-26 01:30:13, 4.0, 70.0, 62.6
2017-Aug-26 01:45:13, 4.0, 70.0, 62.6
2017-Aug-26 02:00:12, 3.0, 71.0, 60.8
2017-Aug-26 02:15:13, 4.0, 72.0, 60.8
2017-Aug-26 02:30:13, 5.0, 73.0, 60.8
2017-Aug-26 02:45:13, 4.0, 71.0, 60.8
2017-Aug-26 03:00:13, 4.0, 71.0, 60.8
2017-Aug-26 03:15:13, 3.0, 71.0, 60.8
2017-Aug-26 03:30:13, 3.0, 71.0, 60.8
2017-Aug-26 03:45:13, 3.0, 71.0, 60.8
2017-Aug-26 04:00:13, 3.0, 71.0, 60.8
2017-Aug-26 04:15:13, 3.0, 71.0, 60.8
2017-Aug-26 04:30:12, 3.0, 70.0, 60.8
2017-Aug-26 04:45:13, 3.0, 70.0, 60.8
2017-Aug-26 05:00:13, 3.0, 70.0, 60.8
2017-Aug-26 05:15:13, 2.0, 70.0, 60.8
2017-Aug-26 05:30:15, 2.0, 70.0, 59.0
2017-Aug-26 05:45:13, 2.0, 69.0, 60.8
2017-Aug-26 06:00:13, 3.0, 70.0, 59.0
2017-Aug-26 06:15:13, 2.0, 70.0, 59.0
2017-Aug-26 06:30:13, 2.0, 69.0, 59.0
2017-Aug-26 06:45:13, 2.0, 70.0, 59.0
2017-Aug-26 07:00:13, 1.0, 70.0, 57.2
2017-Aug-26 07:15:13, 1.0, 70.0, 57.2
2017-Aug-26 07:30:13, 2.0, 70.0, 57.2
2017-Aug-26 07:45:13, 1.0, 70.0, 57.2
2017-Aug-26 08:00:13, 1.0, 70.0, 57.2
2017-Aug-26 08:15:13, 1.0, 71.0, 57.2
2017-Aug-26 08:30:13, 1.0, 71.0, 57.2
2017-Aug-26 08:45:13, 1.0, 72.0, 57.2
2017-Aug-26 09:00:13, 2.0, 73.0, 57.2
2017-Aug-26 09:15:13, 1.0, 73.0, 57.2
2017-Aug-26 09:30:13, 1.0, 74.0, 57.2
2017-Aug-26 09:45:13, 1.0, 73.0, 57.2
2017-Aug-26 10:00:13, 0.0, 72.0, 59.0
2017-Aug-26 10:15:13, 1.0, 72.0, 59.0
2017-Aug-26 10:30:13, 1.0, 71.0, 59.0
2017-Aug-26 10:45:13, 1.0, 70.0, 59.0
2017-Aug-26 11:00:13, 1.0, 70.0, 60.8
2017-Aug-26 11:15:13, 2.0, 70.0, 60.8
2017-Aug-26 11:30:13, 2.0, 70.0, 60.8
2017-Aug-26 11:45:13, 1.0, 70.0, 60.8
2017-Aug-26 12:00:13, 7.0, 69.0, 62.6
2017-Aug-26 12:15:13, 9.0, 68.0, 62.6
2017-Aug-26 12:30:13, 10.0, 69.0, 60.8
2017-Aug-26 12:45:15, 11.0, 64.0, 62.6
